Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,3624.600000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,3331.400000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,3308.900000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,4484.800000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,5724.600000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,4799.800000,A
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3837.700000,A
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,4028.800000,A
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,3639.300000,A
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,11.690000,I
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,13.460000,I
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,11.710000,I
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,16.500000,I
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,16.010000,I
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,14.890000,I
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,17.980000,I
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,17.100000,I
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,17.020000,I
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,19.640000,I
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,21.810000,I
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,25.630000,I
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,37.860000,I
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,39.900000,I
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,42.000000,I
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,50.230000,I
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,54.260000,I
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,58.480000,I
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,59.580000,I
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,69.760000,I
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,88.320000,I
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,83.730000,I
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.730000,I
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.900000,I
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,98.660000,I
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,108.440000,I
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.730000,I
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,136.430000,I
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,131.380000,I
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,140.750000,I
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,165.000000,I
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,166.320000,I
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,11.890000,I
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,13.690000,I
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,11.910000,I
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,16.790000,I
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,16.290000,I
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,15.150000,I
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,18.290000,I
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,17.400000,I
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,17.310000,I
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,19.980000,I
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,22.190000,I
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.070000,I
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,38.510000,I
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,40.590000,I
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,42.730000,I
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,51.100000,I
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,55.200000,I
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,59.490000,I
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.600000,I
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,70.970000,I
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.840000,I
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,85.170000,I
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,80.000000,I
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,94.410000,I
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.260000,I
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,105.340000,I
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,113.350000,I
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,119.480000,I
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,125.690000,I
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,132.800000,I
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,152.120000,I
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,1033,'21116b,"Meat of goat, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,153.180000,I
ZAF,2020-01-01,2020-01-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,16678.000000,A
ZAF,2020-02-01,2020-02-29,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,16961.000000,A
ZAF,2020-03-01,2020-03-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,16287.000000,A
ZAF,2020-04-01,2020-04-30,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,15953.000000,A
ZAF,2020-05-01,2020-05-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,14704.000000,A
ZAF,2020-06-01,2020-06-30,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,14353.000000,A
ZAF,2020-07-01,2020-07-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,13680.000000,A
ZAF,2020-08-01,2020-08-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,13007.000000,A
ZAF,2020-09-01,2020-09-30,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,12047.000000,A
ZAF,2020-10-01,2020-10-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,14262.000000,A
ZAF,2020-11-01,2020-11-30,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,14447.000000,A
ZAF,2020-12-01,2020-12-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,14390.000000,A
ZAF,2021-01-01,2021-01-31,202,'710,South Africa,1125,'21118.03b,"Meat of mules, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,15866.000000,A
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,3880.000000,A
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,4462.000000,A
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,4554.000000,A
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,6177.000000,A
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,5310.000000,A
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,6215.000000,A
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,7918.000000,A
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,7315.000000,A
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,7102.000000,A
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,8471.000000,A
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,8772.000000,A
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,11350.000000,A
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,10791.000000,A
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,10665.000000,A
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,10359.000000,A
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,10823.000000,A
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,12977.000000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,15081.000000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,15663.000000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,14801.000000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,16636.000000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,18219.000000,A
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,19008.000000,A
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,21065.000000,A
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,22484.000000,A
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,23522.000000,A
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,26515.000000,A
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,23198.000000,A
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,25483.000000,A
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,27541.000000,A
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,27741.000000,A
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,28919.000000,A
ZAF,1991-01-01,1991-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,3880.000000,A
ZAF,1992-01-01,1992-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,4462.000000,A
ZAF,1993-01-01,1993-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,4554.000000,A
ZAF,1994-01-01,1994-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,6177.000000,A
ZAF,1995-01-01,1995-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,5310.000000,A
ZAF,1996-01-01,1996-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,6215.000000,A
ZAF,1997-01-01,1997-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,7918.000000,A
ZAF,1998-01-01,1998-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,7315.000000,A
ZAF,1999-01-01,1999-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,7102.000000,A
ZAF,2000-01-01,2000-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,8471.000000,A
ZAF,2001-01-01,2001-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,8772.000000,A
ZAF,2002-01-01,2002-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,11350.000000,A
ZAF,2003-01-01,2003-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,10791.000000,A
ZAF,2004-01-01,2004-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,10665.000000,A
ZAF,2005-01-01,2005-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,10359.000000,A
ZAF,2006-01-01,2006-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,10823.000000,A
ZAF,2007-01-01,2007-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,12977.000000,A
ZAF,2008-01-01,2008-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,15081.000000,A
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,15663.000000,A
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,14801.000000,A
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,16636.000000,A
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,18219.000000,A
